# Created by Octave 5.1.0, Thu Jan 23 11:44:47 2020 GMT <unknown@T480s-Touch>
# name: octave_data
# type: sq_string
# elements: 1053
# length: 157
ck	10	1	100	H	1	0.0480219	28.8139	0.932473	0.253564	NaN	1.57865e+09	1586.44	1587.38	1587.63	1587.43	1587.7	1588.06	1588.06	0.257021	0.0501959	0.271782	0     
# length: 157
ck	10	1	101	H	1	0.0480219	28.8139	0.932473	0.253564	NaN	1.57865e+09	1588.7	1589.64	1589.25	1589.69	1589.98	1590.32	1590.32	-0.381249	0.0497883	0.298752	0    
# length: 157
ck	10	1	102	H	1	0.0480219	28.8139	0.932473	0.253564	NaN	1.57865e+09	1590.93	1591.87	1591.97	1591.92	1592.27	1592.55	1592.55	0.105406	0.0498992	0.355195	0    
# length: 157
ck	10	1	103	H	1	0.0480219	28.8139	0.932473	0.253564	NaN	1.57865e+09	1594.78	1595.73	1595.82	1595.78	1596.14	1596.41	1596.41	0.0973712	0.0501431	0.3672	0     
# length: 157
ck	10	1	104	H	1	0.0480219	28.8139	0.932473	0.253564	1	1.57865e+09	1597.36	1598.3	1598.55	1598.35	1598.67	1598.99	1598.99	0.246784	0.0499118	0.318105	1       
# length: 157
ck	10	2	1	H	1	0.000610017	0.36602	0.848688	0.253564	NaN	1.57865e+09	1604.85	1605.7	1606.02	1605.71	1606.14	1606.39	1606.39	0.32195	0.00847192	0.428433	0     
# length: 157
ck	10	2	2	H	2	0.110823	66.4956	0.645665	0.253564	2	1.57865e+09	1607.23	1607.89	1608.11	1608	1608.19	1608.57	1608.57	0.229184	0.116841	0.187175	1             
# length: 157
ck	10	2	3	H	1	0.0658737	39.5252	0.729471	0.253564	2	1.57865e+09	1609.08	1609.82	1610.03	1609.89	1610.11	1610.5	1610.5	0.216179	0.0668464	0.223947	0          
# length: 157
ck	10	2	4	H	1	0.118329	70.9994	0.99312	0.253564	2	1.57865e+09	1611.04	1612.04	1612.28	1612.16	1612.35	1612.72	1612.72	0.248974	0.124961	0.194206	0           
# length: 157
ck	10	2	5	H	2	0.117157	70.2961	0.716032	0.253564	1	1.57865e+09	1613.33	1614.05	1614.25	1614.18	1614.41	1614.74	1614.74	0.197299	0.124954	0.232392	0          
# length: 157
ck	10	2	6	H	1	0.11862	71.1738	0.536408	0.253564	1	1.57865e+09	1615.24	1615.79	1616.03	1615.91	1616.11	1616.47	1616.47	0.249562	0.125203	0.199404	1           
# length: 157
ck	10	2	7	H	2	0.088564	53.1398	0.52779	0.253564	2	1.57865e+09	1617.04	1617.57	1617.8	1617.66	1617.93	1618.25	1618.25	0.23097	0.091574	0.264474	1             
# length: 157
ck	10	2	8	H	1	0.155661	93.3991	0.805198	0.253564	2	1.57865e+09	1618.57	1619.38	1619.61	1619.54	1619.7	1620.06	1620.06	0.23267	0.158316	0.164313	0            
# length: 157
ck	10	2	9	H	2	0.0461144	27.6694	0.588392	0.253564	1	1.57865e+09	1620.52	1621.12	1621.37	1621.17	1621.46	1621.8	1621.8	0.246459	0.050154	0.28631	0            
# length: 157
ck	10	2	10	H	1	0.0749002	44.9412	0.568074	0.253564	1	1.57865e+09	1622.39	1622.96	1623.2	1623.04	1623.28	1623.64	1623.64	0.239767	0.0749611	0.247059	1        
# length: 157
ck	10	2	11	H	2	0.13879	83.2761	0.766285	0.253564	1	1.57865e+09	1624.41	1625.19	1625.4	1625.33	1625.5	1625.87	1625.87	0.215142	0.141857	0.17338	0             
# length: 157
ck	10	2	12	H	2	0.0567792	34.0684	0.6596	0.253564	NaN	1.57865e+09	1628.59	1629.26	1629.57	1629.32	1629.64	1629.94	1629.94	0.310527	0.0585035	0.321948	0       
# length: 157
ck	10	2	13	H	1	0.0969671	58.1818	0.9203	0.253564	NaN	1.57865e+09	1631.18	1632.1	1632.17	1632.2	1632.44	1632.79	1632.79	0.0638524	0.100052	0.238495	0         
# length: 157
ck	10	2	14	H	2	0.0107086	6.42531	0.835965	0.253564	2	1.57865e+09	1633.42	1634.26	1634.5	1634.28	1634.58	1634.94	1634.94	0.240723	0.0169128	0.303359	1        
# length: 157
ck	10	2	15	H	1	0.0554519	33.272	0.751027	0.253564	1	1.57865e+09	1636.64	1637.39	1637.55	1637.45	1637.7	1638.08	1638.08	0.157106	0.0582806	0.248497	1         
# length: 157
ck	10	2	16	H	2	0.0338188	20.2918	0.849415	0.253564	1	1.57865e+09	1638.57	1639.43	1639.67	1639.47	1639.77	1640.11	1640.11	0.23848	0.0417279	0.305467	0        
# length: 157
ck	10	2	17	H	2	0.0490556	29.4341	0.919592	0.253564	2	1.57865e+09	1640.84	1641.77	1642	1641.82	1642.09	1642.45	1642.45	0.232037	0.0501781	0.271734	1          
# length: 157
ck	10	2	18	H	2	0.161417	96.8528	0.818955	0.253564	NaN	1.57865e+09	1642.87	1643.69	1643.97	1643.86	1644.05	1644.38	1644.38	0.271949	0.16686	0.190078	0        
# length: 157
ck	10	2	19	H	2	0.00193693	1.16219	0.954474	0.253564	NaN	1.57865e+09	1644.92	1645.88	1646.16	1645.89	1646.23	1646.56	1646.56	0.283871	0.00892144	0.344638	0   
# length: 157
ck	10	2	20	H	2	0.162624	97.5769	0.707655	0.253564	2	1.57865e+09	1647.19	1647.9	1648.14	1648.07	1648.25	1648.59	1648.59	0.238868	0.166856	0.181636	1          
# length: 157
ck	10	2	21	H	1	0.00619476	3.71695	0.851665	0.253564	1	1.57865e+09	1649.47	1650.33	1650.56	1650.34	1650.72	1651.01	1651.01	0.228537	0.00901396	0.37938	1      
# length: 157
ck	10	2	22	H	2	0.0451411	27.0854	0.841705	0.253564	2	1.57865e+09	1651.65	1652.49	1652.74	1652.54	1652.84	1653.18	1653.18	0.249329	0.0498732	0.296657	1       
# length: 157
ck	10	2	23	H	2	0.0660918	39.6561	0.791511	0.253564	NaN	1.57865e+09	1654.18	1654.98	1655.24	1655.04	1655.32	1655.66	1655.66	0.263416	0.0665814	0.271717	0     
# length: 157
ck	10	2	24	H	1	0.158233	94.942	0.908726	0.253564	NaN	1.57865e+09	1657.06	1657.97	1658.24	1658.14	1658.33	1658.66	1658.66	0.271672	0.166553	0.195157	0        
# length: 157
ck	10	2	25	H	2	0.0437021	26.2219	0.547777	0.253564	2	1.57865e+09	1659.53	1660.09	1660.2	1660.14	1660.43	1660.77	1660.77	0.115717	0.0501733	0.291563	1        
# length: 157
ck	10	2	26	H	2	0.025448	15.2692	0.808888	0.253564	2	1.57865e+09	1661.65	1662.47	1662.68	1662.5	1662.92	1663.15	1663.15	0.212137	0.0336099	0.413344	1         
# length: 157
ck	10	2	27	H	1	0.165853	99.5144	0.936363	0.253564	NaN	1.57865e+09	1663.81	1664.75	1665.04	1664.92	1665.12	1665.44	1665.44	0.288308	0.166461	0.196922	0       
# length: 157
ck	10	2	28	H	2	0.043566	26.1402	0.866042	0.253564	NaN	1.57865e+09	1666.47	1667.34	1666.84	1667.39	1667.68	1668.03	1668.03	-0.502753	0.049946	0.282426	0      
# length: 157
