response	trial_nr	t_start	t_set	t_ball	t_release	t_response	t_goal	t_change	new_pos	correct
v	8	182.56074250400025	182.81258425800024	183.56378954599995	0	183.88020011400022	183.96267008099994	183.94652149000012	[5]	0
v	9	185.69358008400013	185.90963005899994	186.66065935000006	0	186.9126615099999	187.0451522180001	186.7627211519998	[5]	0
v	10	188.77567793800017	188.90971199900014	189.66076619800015	0	189.92042045900007	190.04421573699983	189.7618931930001	[5]	0
n	11	191.7746967349999	191.92568865900012	192.6767688220002	0	192.98443045600015	193.05987710599993	192.77790955399996	[5]	1
n	12	194.7904447840001	195.0129510920001	195.76361786799998	0	195.99278688799996	196.1421745739999	195.87653398200018	[-5]	0
v	13	197.87352603199997	197.93439634300012	198.68544198000018	0	199.00841226500006	199.0578653980001	198.79214710299993	[5]	0
n	14	200.7881502350001	200.92471075699996	201.67572860400014	0	201.97648641500018	202.0735091659999	202.0573328219998	[-5]	0
v	15	203.80446279299986	203.95765370100025	204.70875397300006	0	205.03229247799982	205.10581090200003	205.0896590450002	[-5]	1
v	16	206.83631660499987	207.00614856799984	207.75721402199997	0	208.0003663389998	208.15486062399987	208.13872618300002	[5]	0
n	17	209.88557637199983	209.99666663800008	210.74771788399994	0	210.96827638600007	211.1371438609999	211.1210274949999	[5]	1
[]	18	212.86768625100012	212.8930966160001	213.64415598799997	0	0.0	214.01987379000002	213.64464329700013	[5]	na
n	19	215.7502136180001	215.77321019300007	216.5242897789999	0	216.8403323839998	216.90188453600013	216.52477637699985	[5]	1
n	20	218.63225134599998	218.78958742099985	219.54045969300023	0	219.7683501319998	219.91752769000004	219.85138265700016	[-5]	0
b	21	221.64778372799992	221.84510344	222.59612488799985	0	222.68820676999985	222.98320752500013	222.59661337800026	[5]	
v	22	224.19670373000008	224.49257529900024	225.24372707700013	0	225.58458064200022	225.61561968700016	225.24421374700023	[-5]	1
n	23	227.34619147000012	227.60462169999983	228.35569762000023	0	228.67217920099984	228.74790994800014	228.73211172799984	[5]	1
n	24	230.47843270700014	230.73408536399984	231.48516701500012	0	231.792219036	231.8635823919999	231.79861542200024	[5]	1
v	25	233.59409187300025	233.71776766199991	234.4688314660002	0	234.78413874399985	234.86251954099998	234.84635855299985	[-5]	1
n	26	236.59439989500015	236.72453703700012	237.47556180399988	0	237.75212892299987	237.8615566620001	237.77877464099993	[-5]	0
n	27	239.59238950200006	239.701472319	240.45207162899987	0	240.76031578499988	240.84386587400013	240.8277786990002	[-5]	0
v	28	242.57454252100024	242.725748672	243.4768346599999	0	243.79223638199983	243.85956166000005	243.6771002800001	[-5]	1
n	29	245.59001349900018	245.62846643500006	246.37968332499986	0	246.656091845	246.75860982599988	246.69239683700016	[-5]	0
v	30	248.48948161299995	248.4937371599999	249.2449503140001	0	249.53611816500006	249.62427482600015	249.55817902599983	[-5]	1
v	31	251.35467101899985	251.54133145800006	252.29237148699985	0	252.57617829799983	252.67325868800026	252.60716936200015	[5]	0
n	32	254.40367023399995	254.5485373470001	255.2996046029998	0	255.6563604170001	255.6889318100002	255.67395602099987	[-5]	0
v	33	257.41948877100003	257.572458523	258.3235756849999	0	258.5440387990002	258.70459138000024	258.43888910099986	[-5]	1
v	34	260.43567295	260.67698576500015	261.4276973199999	0	261.736205917	261.8035285159999	261.63822034199984	[-5]	1
n	35	263.53406717999997	263.64552739600003	264.3961930129999	0	264.64008835699997	264.76929155000016	264.6034762449999	[-5]	0
v	36	266.49993315400025	266.596388898	267.34694773599995	0	267.632014497	267.71825888800004	267.5525160400002	[5]	0
v	37	269.4491820520002	269.740895765	270.49197800499996	0	270.856008106	270.8685282470001	270.8014943510002	[5]	0
v	38	272.59747545400023	272.8848113690001	273.6358338179998	0	273.89600972900007	274.0328372429999	274.0167641520002	[-5]	1
v	39	275.7631885999999	275.964431377	276.7155341150001	0	277.05603228100017	277.0984990269999	276.716453256	[-5]	1
n	40	278.8290086249999	279.04520503699996	279.7959302909999	0	280.1119755489999	280.1808128890002	279.79641401900017	[5]	1
v	41	281.91144965700005	282.05247741799985	282.80338002200006	0	283.1359814000002	283.179808418	282.80386869699987	[-5]	1
n	42	284.91042321199984	284.94835721200025	285.6997387729998	0	285.9281324809999	286.09553185999994	286.079437291	[5]	1
n	43	287.82616238799983	287.96458245099984	288.715466141	0	289.0160523710001	289.11117461000003	289.0951534320002	[5]	1
v	44	290.8418500309999	290.92574896299993	291.6763878490001	0	291.95205532499995	292.06020456099986	291.8777884189999	[5]	0
v	45	293.79105931899994	293.8524322110002	294.6030047700001	0	294.880071735	294.9762990449999	294.8102208700002	[-5]	1
v	46	296.7065675680001	296.94140917699997	297.6919500690001	0	297.9119591960002	298.0748730340001	297.79250305200003	[-5]	1
n	47	299.8057143619999	299.96517472200003	300.71595992799985	0	300.944001414	301.10721994200003	301.0910608889999	[5]	1
v	48	302.8379367980001	303.06033188599986	303.810847537	0	304.11995062899996	304.1895629219998	303.9238247809999	[-5]	1
n	1	310.06186142000024	310.5258305510001	311.2769949839999	0	311.551978125	311.6537314000002	311.2774772020002	[5]	1
n	2	313.38411436800016	313.4533473390002	314.2040735639998	0	314.5119795810001	314.5861261740001	314.4203902150002	[-5]	0
v	3	316.3169403669999	316.4683370759999	317.21936209900014	0	317.5120394820001	317.6184803189999	317.60229232400025	[-5]	1
v	4	319.348969788	319.4935652039999	320.2446784009999	0	320.54400080000005	320.61744962700004	320.3517242050002	[-5]	1
v	5	322.34785481400013	322.49259047299984	323.243793741	0	323.512030805	323.633131175	323.61705421700026	[5]	0
n	6	325.3635998190002	325.62160304100007	326.3721325649999	0	326.6559498219999	326.74877232100016	326.3726154420001	[5]	1
n	7	328.479447658	328.54865509599995	329.29952357599996	0	329.5999426080002	329.68112653100025	329.3000091220001	[5]	1
n	8	331.4121847440001	331.532369906	332.2832632720001	0	332.5439613090002	332.6634910160001	332.3978012110001	[5]	1
n	9	334.39371041899994	334.45251343300015	335.2032042290002	0	335.38395641399984	335.57918837800025	335.2036945680002	[5]	1
v	10	337.3102727260002	337.38846309300015	338.13905796200015	0	338.3199606779999	338.51158270199994	338.44549118700024	[-5]	1
n	11	340.2420067150001	340.3805089120001	341.13163243300005	0	341.34407744500004	341.51059287199996	341.34605024500024	[5]	1
n	12	343.24190110200016	343.4203351790002	344.17153578499983	0	344.4079809919999	344.5595855900001	344.54344908500025	[-5]	0
v	13	346.29018000099995	346.332347388	347.0842271199999	0	347.34436783499996	347.4586435649999	347.39254711500007	[-5]	1
v	14	349.18924578899987	349.268938362	350.0199618800002	0	350.31995551	350.3910130539998	350.22524422000015	[5]	0
n	15	352.12152308199984	352.18868327300015	352.93971284200006	0	353.2320517960002	353.3400647389999	353.3239010860002	[-5]	0
v	16	355.0707006819998	355.26851094699987	356.01938916200015	0	356.360078618	356.4057757999999	356.12332460000016	[-5]	1
v	17	358.13656917000026	358.20564315599995	358.9568794759998	0	359.20807031999993	359.3381001580001	359.17234405199997	[5]	0
n	18	361.06906185200023	361.0924652990002	361.84314257100004	0	362.11209264399986	362.23721282099996	362.22108240299985	[-5]	0
v	19	363.96802623600024	364.20493919599994	364.95567613799994	0	365.26406510900006	365.336196491	365.070451218	[-5]	1
v	20	367.0671835359999	367.2138715760002	367.9647535009999	0	368.2480186130001	368.3519070269999	367.9652425700001	[-5]	1
n	21	370.0822072340002	370.25247102699996	371.003697958	0	371.2880252250002	371.4008356039999	371.384678204	[5]	1
v	22	373.1315109070001	373.18177266600014	373.9329876329998	0	374.2240132709999	374.3165006049999	374.034203658	[5]	0
n	23	376.0473181880002	376.09340794499985	376.84464112000023	0	377.0720437169998	377.232287883	377.2161921930001	[5]	1
v	24	378.96283404199994	379.0285120809999	379.77904864699985	0	380.1120823350002	380.16462869299994	380.0821801850002	[-5]	1
v	25	381.8973375710002	382.16598323300013	382.9170414099999	0	383.2240673040001	383.2969372749999	383.2320446849999	[5]	0
n	26	385.028868717	385.1490647700002	385.900249198	0	386.18407424299994	386.2960839719999	386.279805742	[-5]	0
v	27	388.02659336900024	388.10845107900013	388.85907761399994	0	389.096371826	389.26170611	389.2455753710001	[5]	0
v	28	390.992372185	391.14970154899993	391.903910044	0	392.13610083000003	392.277360475	392.2112762649999	[-5]	1
v	29	394.00796071000013	394.26861515400014	395.0196838900001	0	395.3922701719998	395.39431909799987	395.02017473800015	[-5]	1
v	30	397.12350788599997	397.25355359700006	398.0045902080001	0	398.3362537799999	398.392055495	398.37584204799987	[5]	0
n	31	400.1226311260002	400.48559694000005	401.2364825620002	0	401.4881320909999	401.6077158359999	401.44197568300024	[-5]	0
v	32	403.3382265260002	403.49333123999986	404.24453405600025	0	404.5441481869998	404.623330332	404.3576983769999	[5]	0
v	33	406.35381928800007	406.46917558799987	407.220101202	0	407.5361640199999	407.6057128540001	407.32333684700006	[-5]	1
n	34	409.33679025799984	409.3410295640001	410.0916398270001	0	410.344179533	410.4714442740001	410.3057007020002	[5]	1
v	35	412.2031803519999	412.4286018990001	413.17973874100016	0	413.4401962239999	413.55386403500006	413.38813295299997	[-5]	1
v	36	415.28444240199997	415.35782490400015	416.1087220919999	0	416.45622741199986	416.48618695899995	416.10921078599995	[-5]	1
n	37	418.21724711700017	418.316458451	419.06754602599995	0	419.3361901940002	419.45192229199984	419.269475308	[-5]	0
v	38	421.18262698299986	421.32524082300006	422.0766614580002	0	422.3202330119998	422.45095114800006	422.3847887390002	[5]	0
v	39	424.18170317500017	424.364580639	425.1153650760002	0	425.41643891800004	425.49994927199987	425.11584895099986	[-5]	1
n	40	427.23045452099996	427.27031972299983	428.0214319370002	0	428.2647242500002	428.4156442379999	428.3995560809999	[-5]	0
v	41	430.1461538190001	430.205035557	430.9561070720001	0	431.24026869399995	431.33135956800015	431.2652833530001	[5]	0
v	42	433.065271038	433.17254760800006	433.92338194600006	0	434.14430151299985	434.3137323249998	434.2975666369998	[5]	0
n	43	436.04410996800016	436.1657646919998	436.916809455	0	437.160378092	437.3127658379999	437.29668463300004	[5]	1
v	44	439.0432958440001	439.076879447	439.8274746070001	0	440.13644479999994	440.2118166619998	440.12938020599995	[5]	0
n	45	441.944100145	442.08462356200016	442.8359314909999	0	443.08045416100003	443.22752975599997	443.21142295300024	[-5]	0
v	46	444.95795703500016	445.01291476999995	445.7636477310002	0	446.00036837200014	446.15989903699983	446.1437659160001	[-5]	1
n	47	447.8904518180002	448.14885606999997	448.90021075699997	0	449.2004243719998	449.275548866	449.0099267549999	[5]	1
v	48	451.00681050899993	451.24614744300015	451.9974022030001	0	452.24841047100017	452.39122834499994	452.37504364100005	[5]	0
v	1	458.52582346200006	458.836843518	459.58754794000015	0	459.87250691300005	459.98877165600015	459.97270131100004	[5]	0
n	2	461.7192843849998	461.8621543690001	462.61319921899985	0	462.8965588179999	462.98785536900004	462.72209518299996	[5]	1
v	3	464.71864495399996	464.94947104699986	465.70048684099993	0	466.0244978300002	466.08682285199984	465.8044928969998	[-5]	1
n	4	467.81748002099994	468.10940497799993	468.8604963319999	0	469.0965917540002	469.23580663099983	468.86098479500015	[5]	1
v	5	470.9663502630001	471.1089888370002	471.8595281470002	0	472.2006774659999	472.251482355	472.235419182	[-5]	1
n	6	473.98206320200006	474.1170674589998	474.8676156820002	0	475.1685620019998	475.2505961380002	475.0681419460002	[5]	1
v	7	476.9815469519999	477.07791502300006	477.8285109650001	0	478.1046864159998	478.199602315	478.0338749130001	[-5]	1
n	8	479.93040555200014	480.02902135600016	480.78013526899986	0	481.05663203999984	481.16528647099994	481.08261340399986	[5]	1
v	9	482.8956424349999	483.0781774249999	483.828673602	0	484.1606900920001	484.214345804	483.8291640120001	[-5]	1
v	10	485.9447089710002	486.0291578370002	486.7797456809999	0	487.1207268339999	487.16337488599993	486.7806595679999	[-5]	1
v	11	488.8938370000001	488.9336768379999	489.68448161000015	0	489.96875418399986	490.06244321199983	489.897224113	[-5]	1
n	12	491.7928501299998	491.902016386	492.65322515100024	0	492.9847601729998	493.0281820360001	492.6537127040001	[5]	1
n	13	494.75926295	494.8934767300002	495.64457072899995	0	495.91274972200017	496.02719462000005	495.96108687100013	[-5]	0
v	14	497.75810292100005	497.77318110199985	498.52439939199985	0	498.8089215350001	498.90961308700025	498.8268731960002	[-5]	1
v	15	500.64008308500024	500.7575457510002	501.50837132900006	0	501.6967951319998	501.90870574400014	501.8929222890001	[5]	0
n	16	503.6391364199999	503.9016124330001	504.6527129020001	0	504.94481606299996	505.0243946659998	504.7586162749999	[-5]	0
v	17	506.754932197	507.02959229	507.7808095979999	0	508.05691291799985	508.17340098600016	508.15713204500025	[-5]	1
v	18	509.9042091450001	510.15037089999987	510.90206846499996	0	511.15287367200017	511.28899123200017	511.10660600500023	[5]	0
n	19	513.0198088279999	513.1498056780001	513.9008499649999	0	514.2409888560001	514.2880733769998	514.2719285640001	[-5]	0
v	20	516.0187088829998	516.0459668990002	516.7970556949999	0	517.0489932139999	517.170437153	517.0046650250001	[5]	0
v	21	518.901847482	518.989806348	519.7408222650001	0	520.0729652230002	520.1195441170003	519.8538240349999	[5]	0
n	22	521.8499191270002	522.013620876	522.7646543199999	0	523.0410018050002	523.1518583450002	523.1357570290002	[5]	1
v	23	524.8825474529999	524.958020738	525.7092434900001	0	526.0330368780001	526.1009149259999	526.0847282579998	[5]	0
n	24	527.8312835050001	527.8773752870002	528.6280965579999	0	528.913097223	529.0166381459999	529.000497171	[-5]	0
v	25	530.747220273	530.7814904800002	531.5337508040002	0	531.8410632569999	531.9157227310002	531.850918564	[5]	0
n	26	533.646394714	533.8625057889999	534.614050913	0	534.9050954270001	534.998166247	534.815669909	[5]	1
v	27	536.7283050159999	536.8856785450002	537.6361876370001	0	537.945149142	538.0138196160001	537.9490817730002	[-5]	1
v	28	539.7452410690003	539.917547771	540.6687145619999	0	540.9452954990002	541.0461640960002	540.7804762669998	[-5]	1
n	29	542.7766493909999	542.9424038460002	543.6936507320002	0	543.9211977640002	544.078546021	543.9957226780002	[-5]	0
v	30	545.8090640519999	545.9895687200001	546.7405844290001	0	547.0412245850002	547.1441991430002	547.1280536130002	[-5]	1
n	31	548.8753361160002	549.0224059339998	549.7734198050002	0	550.0812351949999	550.159891114	549.7739106489998	[5]	1
n	32	551.8902611660001	552.0957013880002	552.8467220379998	0	553.1372874019999	553.2423078380002	553.2260741519999	[5]	1
v	33	554.9732199650002	555.0780181270002	555.8290318969998	0	556.12932598	556.2079862649998	555.942265617	[5]	0
n	34	557.9384939679999	558.261964239	559.0130243459998	0	559.3373595950002	559.4069539470001	559.3908060970002	[-5]	0
v	35	561.137624431	561.1737629899999	561.9244686289999	0	562.2174033020001	562.3060372949999	562.1403710899999	[-5]	1
n	36	564.0371591550002	564.2138262570002	564.964706791	0	565.2334135189999	565.3384007770001	565.0727532579999	[5]	1
v	37	567.0691407210002	567.2789851769999	568.0301033720002	0	568.337829087	568.4041057019999	568.3388041140001	[5]	0
n	38	570.1349334060001	570.143122981	570.8941406590002	0	571.1696802420001	571.2865103130002	571.2703272680001	[5]	1
v	39	573.0171039920001	573.1660850409999	573.917115668	0	574.2016970139998	574.3022224179999	573.9175999290001	[-5]	1
n	40	576.0331824260002	576.3583222920001	577.109380463	0	577.3695714529999	577.5012046299998	577.4851023020001	[5]	1
v	41	579.2322378019999	579.34209113	580.0927845380002	0	580.2415932610002	580.4669803209999	580.3008008510001	[-5]	1
n	42	582.1981210889999	582.334486921	583.0853067120001	0	583.337622433	583.4827063480002	583.4665363899999	[-5]	0
n	43	585.2131076159999	585.374566768	586.1257741469999	0	586.3296192339999	586.5150256289999	586.498950957	[5]	1
v	44	588.2453008000002	588.375440114	589.1266269850003	0	589.3937128799998	589.4974144110001	589.4313084589999	[5]	0
n	45	591.2280922200002	591.5116208240001	592.2621598619999	0	592.5377484290002	592.6464201059998	592.2626667330001	[5]	1
v	46	594.3772861460002	594.6781886059998	595.4292089260002	0	595.737786529	595.8120794269998	595.529689901	[-5]	1
v	47	597.542348592	597.8149572799998	598.565979217	0	598.9139131010002	598.9444218230001	598.5664910129999	[-5]	1
n	48	600.6767501079999	600.9912151389999	601.7423413430001	0	601.978199697	602.1434390989998	602.1272417929999	[-5]	0
v	1	607.6150874569998	607.9991345540002	608.7504135009999	0	608.8104871559999	609.124528201	608.958437844	[-5]	1
n	2	610.854911291	610.9198180779999	611.6708754219999	0	611.9779791370001	612.073595157	612.0575055730001	[5]	1
n	3	613.8042610880002	614.054381125	614.805516331	0	615.1700382120002	615.18928615	614.8060044580002	[5]	1
v	4	616.9197464869999	616.9994529800001	617.7505563059999	0	618.0420407810002	618.121680405	617.9559202740002	[5]	0
n	5	619.8521390619999	619.9825024780002	620.7336711480002	0	621.0020644629999	621.1373826260001	621.1212417940001	[-5]	0
n	6	622.8681892650002	622.9834289770001	623.7340608519999	0	624.0661622530001	624.119837324	623.7345740280002	[5]	1
v	7	625.8501896890002	626.0473250169998	626.7980483320002	0	627.138133123	627.185480221	626.798561268	[-5]	1
n	8	628.9159513889999	629.1993184060002	629.9504987519999	0	630.2025534610002	630.3512024229999	630.3350222909999	[-5]	0
n	9	632.0816656490001	632.2159494359998	632.9670448470001	0	633.2503595369999	633.3670475950003	633.3506764190001	[-5]	0
v	10	635.0973202939999	635.1749150240003	635.9259729760001	0	636.2103059340002	636.2992471000002	636.13349281	[-5]	1
n	11	638.029981101	638.4873330250002	639.2379333520003	0	639.482373796	639.6315375529998	639.6154404439999	[5]	1
v	12	641.3619014270002	641.607314889	642.3583668310002	0	642.5943716659999	642.7305856010003	642.6644096300001	[5]	0
v	13	644.4613711759998	644.7907731730002	645.5418665679999	0	645.890410344	645.9129015940002	645.5423734770002	[-5]	1
n	14	647.6433768299999	647.7273151630002	648.4786448489999	0	648.8264428960001	648.8620314919999	648.5795878120002	[5]	1
v	15	650.592302601	650.6635804960001	651.4153900450001	0	651.7385215190002	651.7943923789999	651.415873296	[-5]	1
n	16	653.5249363050002	653.606929131	654.3579674299999	0	654.6505459949999	654.7601189880002	654.7439392289998	[-5]	0
v	17	656.4906906599999	656.622957998	657.3741974519999	0	657.61857147	657.7758263810001	657.7596754619999	[5]	0
v	18	659.506297209	659.6154027580001	660.3664766390002	0	660.7066153760002	660.741607467	660.3669683110002	[-5]	1
n	19	662.47182815	662.6150651590001	663.3661016679998	0	663.682689836	663.7573142199999	663.7410871699999	[5]	1
v	20	665.487979215	665.6160482350001	666.3667949209998	0	666.6266969459998	666.7396741299999	666.474062498	[-5]	1
n	21	668.4701989740001	668.4791648290002	669.2303632630001	0	669.498732393	669.605460755	669.539300549	[-5]	0
v	22	671.3364955920001	671.5993031910002	672.3503689660001	0	672.5787745349999	672.7211124400001	672.4553799650002	[-5]	1
n	23	674.4515086330002	674.6635986440001	675.4147026609999	0	675.6828345650001	675.8034712070003	675.787301073	[5]	1
v	24	677.5336258870002	677.5592153809998	678.3098257370002	0	678.5868303900002	678.685843021	678.520137818	[-5]	1
n	25	680.4167127720002	680.5360619439998	681.2871393650003	0	681.5229376060001	681.6682901849999	681.5025378979999	[-5]	0
v	26	683.399423155	683.663872179	684.4151500769999	0	684.667152599	684.8006981970002	684.5182487719999	[5]	0
v	27	686.5309835090002	686.703509077	687.4541233529999	0	687.8189953390001	687.849670953	687.834734171	[-5]	1
n	28	689.5803522370002	689.8318427130002	690.5829236509999	0	690.8750946230002	690.9653428719998	690.7996531650001	[5]	1
n	29	692.696366095	692.8075748430001	693.5586497640002	0	693.851158165	693.9477777120001	693.9316221939998	[-5]	0
v	30	695.6782975189999	695.7517437400002	696.5028214459999	0	696.7792766130001	696.8801851100002	696.8140610169999	[5]	0
n	31	698.6107112630002	698.656877717	699.4079053410001	0	699.6991536629998	699.7792364030001	699.5139428709999	[-5]	0
v	32	701.5100182380002	701.5917101290001	702.3428548229999	0	702.619229209	702.7283400480001	702.545918537	[5]	0
